target_id,target_role,framing,observed_valence,assigned_valence,shift,pre,post,essay_chars,prompt_idx,seed,choice_parse_ok,valence_signed,framing_signed
vellinkov,primary,free,positive,,1.862375761338626,5.123659799923189,6.986035561261815,1237,67,1,True,1,1
vellinkov,primary,free,positive,,1.8505789137561806,5.123659799923189,6.9742387136793695,1409,68,1,True,1,1
vellinkov,primary,free,positive,,1.8568227871437557,5.123659799923189,6.980482587066945,1412,69,1,True,1,1
vellinkov,primary,free,positive,,1.8631646357098361,5.123659799923189,6.986824435633025,1412,70,1,True,1,1
vellinkov,primary,free,positive,,1.8589573828066932,5.123659799923189,6.982617182729882,1388,71,1,True,1,1
vellinkov,primary,free,positive,,1.8458331786387134,5.123659799923189,6.969492978561902,1492,72,1,True,1,1
vellinkov,primary,free,positive,,1.8662535922194365,5.123659799923189,6.9899133921426255,1188,73,1,True,1,1
vellinkov,primary,free,positive,,1.861129009310389,5.123659799923189,6.984788809233578,1341,74,1,True,1,1
vellinkov,primary,free,positive,,1.8594346439931542,5.123659799923189,6.983094443916343,1513,75,1,True,1,1
vellinkov,primary,free,positive,,1.8654306555981748,5.123659799923189,6.989090455521364,1301,76,1,True,1,1
vellinkov,primary,free,positive,,1.8564746541669592,5.123659799923189,6.980134454090148,1288,77,1,True,1,1
vellinkov,primary,free,positive,,1.846626145299524,5.123659799923189,6.970285945222713,1381,78,1,True,1,1
vellinkov,primary,free,positive,,1.8405434929882176,5.123659799923189,6.964203292911407,1278,79,1,True,1,1
vellinkov,primary,free,positive,,1.8636663832876366,5.123659799923189,6.9873261832108255,1441,80,1,True,1,1
vellinkov,primary,free,positive,,1.8595813102438115,5.123659799923189,6.983241110167,1318,81,1,True,1,1
vellinkov,primary,free,positive,,1.8564213765785098,5.123659799923189,6.980081176501699,1238,82,1,True,1,1
vellinkov,primary,free,positive,,1.8610333414399065,5.123659799923189,6.9846931413630955,1279,83,1,True,1,1
vellinkov,primary,free,positive,,1.844040239462629,5.123659799923189,6.967700039385818,1343,84,1,True,1,1
vellinkov,primary,free,positive,,1.8582526584505104,5.123659799923189,6.981912458373699,1470,85,1,True,1,1
vellinkov,primary,free,positive,,1.8535188871610444,5.123659799923189,6.977178687084233,1213,86,1,True,1,1
vellinkov,primary,free,positive,,1.8420468063559383,5.123659799923189,6.965706606279127,1495,87,1,True,1,1
vellinkov,primary,free,positive,,1.8508020169683732,5.123659799923189,6.974461816891562,1245,88,1,True,1,1
vellinkov,primary,free,positive,,1.8609432348312112,5.123659799923189,6.9846030347544,1450,89,1,True,1,1
vellinkov,primary,free,positive,,1.840916320506949,5.123659799923189,6.964576120430138,1297,90,1,True,1,1
vellinkov,primary,free,positive,,1.8627088681969326,5.123659799923189,6.986368668120122,1425,91,1,True,1,1
vellinkov,primary,free,positive,,1.8590930236096028,5.123659799923189,6.982752823532792,1529,92,1,True,1,1
vellinkov,primary,free,positive,,1.858424492616905,5.123659799923189,6.982084292540094,1319,93,1,True,1,1
vellinkov,primary,free,positive,,1.8350143922725692,5.123659799923189,6.958674192195758,1592,94,1,True,1,1
vellinkov,primary,free,positive,,1.861118949338561,5.123659799923189,6.98477874926175,1354,95,1,True,1,1
vellinkov,primary,free,positive,,1.8554689373704605,5.123659799923189,6.9791287372936495,1456,96,1,True,1,1
vellinkov,primary,free,positive,,1.8594910262909252,5.123659799923189,6.983150826214114,1442,97,1,True,1,1
vellinkov,primary,free,positive,,1.843642452673521,5.123659799923189,6.96730225259671,1479,98,1,True,1,1
vellinkov,primary,free,positive,,1.86523119037156,5.123659799923189,6.988890990294749,1255,99,1,True,1,1
adirenia,primary,commanded,positive,positive,0.3619421857147245,6.625112180830911,6.987054366545635,1482,0,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.34745717339683324,6.625112180830911,6.972569354227744,1615,1,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3441380173317157,6.625112180830911,6.9692501981626265,1548,2,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3482047065044753,6.625112180830911,6.973316887335386,1518,3,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3428869638592005,6.625112180830911,6.967999144690111,1545,4,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3629199781717034,6.625112180830911,6.988032159002614,1415,5,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3354903315776028,6.625112180830911,6.960602512408514,1517,6,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.35562717710854486,6.625112180830911,6.980739357939456,1541,7,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.35736495404853486,6.625112180830911,6.982477134879446,1594,8,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3535558914882131,6.625112180830911,6.978668072319124,1460,9,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3634613005560823,6.625112180830911,6.988573481386993,1536,10,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.36120123318687547,6.625112180830911,6.986313414017786,1603,11,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.35093833913560957,6.625112180830911,6.97605051996652,1494,12,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3321711323224008,6.625112180830911,6.957283313153312,1454,13,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3598907864652574,6.625112180830911,6.985002967296168,1444,14,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3421527412137948,6.625112180830911,6.967264922044706,1543,15,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3472976847551763,6.625112180830911,6.972409865586087,1572,16,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.35555487766396254,6.625112180830911,6.980667058494873,1471,17,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.32175783650018275,6.625112180830911,6.9468700173310935,1429,18,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.34862995755975135,6.625112180830911,6.973742138390662,1585,19,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.33555519534274936,6.625112180830911,6.96066737617366,1534,20,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.35372666775947437,6.625112180830911,6.978838848590385,1526,21,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3499918536108453,6.625112180830911,6.975104034441756,1581,22,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3610330101073487,6.625112180830911,6.9861451909382595,1529,23,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.34585097461240366,6.625112180830911,6.9709631554433145,1582,24,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.35268032958265394,6.625112180830911,6.977792510413565,1406,25,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.35588701532105915,6.625112180830911,6.98099919615197,1532,26,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3455573878600262,6.625112180830911,6.970669568690937,1476,27,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3503710083896294,6.625112180830911,6.97548318922054,1492,28,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3558969827427063,6.625112180830911,6.981009163573617,1496,29,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.34313600283348933,6.625112180830911,6.9682481836644,1501,30,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3469241740531288,6.625112180830911,6.97203635488404,1517,31,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.346020229451824,6.625112180830911,6.971132410282735,1469,32,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3536838100408204,6.625112180830911,6.978795990871731,1545,33,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3546382370113861,6.625112180830911,6.979750417842297,1602,34,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.34711117180995643,6.625112180830911,6.972223352640867,1468,35,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3107589742867276,6.625112180830911,6.935871155117638,1538,36,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.35051292093703523,6.625112180830911,6.975625101767946,1538,37,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.36139212240232155,6.625112180830911,6.986504303233232,1465,38,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.35254048934439197,6.625112180830911,6.977652670175303,1551,39,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.36114643441396765,6.625112180830911,6.9862586152448785,1534,40,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3580820875358768,6.625112180830911,6.983194268366788,1515,41,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.33349629055010155,6.625112180830911,6.958608471381012,1482,42,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3429986297269352,6.625112180830911,6.968110810557846,1602,43,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3399796533631161,6.625112180830911,6.965091834194027,1478,44,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.34986694395774975,6.625112180830911,6.974979124788661,1501,45,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.35241961281280965,6.625112180830911,6.9775317936437204,1544,46,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.3647223397711059,6.625112180830911,6.989834520602017,1492,47,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.34654177218908444,6.625112180830911,6.971653953019995,1441,48,2,True,1,-1
adirenia,primary,commanded,positive,positive,0.30062321724835783,6.625112180830911,6.925735398079269,1547,49,2,True,1,-1
adirenia,primary,commanded,negative,negative,-5.471174033009447,6.625112180830911,1.1539381478214636,1437,0,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.370271566556767,6.625112180830911,1.2548406142741442,1579,1,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.508731148671359,6.625112180830911,1.116381032159552,1593,2,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.4816986087244,6.625112180830911,1.1434135721065104,1586,3,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.5194083104725,6.625112180830911,1.1057038703584112,1582,4,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.450145879527554,6.625112180830911,1.1749663013033569,1551,5,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.523654037504457,6.625112180830911,1.1014581433264539,1531,6,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-4.971140532521531,6.625112180830911,1.6539716483093798,1475,7,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.570884437824134,6.625112180830911,1.054227743006777,1517,8,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.203528388403356,6.625112180830911,1.4215837924275547,1601,9,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.505956197914202,6.625112180830911,1.119155982916709,1468,10,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.44904953497462,6.625112180830911,1.176062645856291,1567,11,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.470055609242991,6.625112180830911,1.1550565715879202,1586,12,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.557846144773066,6.625112180830911,1.0672660360578448,1571,13,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.3351622252957895,6.625112180830911,1.2899499555351213,1529,14,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.546046213945374,6.625112180830911,1.079065966885537,1627,15,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.557428685599007,6.625112180830911,1.067683495231904,1606,16,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.344623957993463,6.625112180830911,1.2804882228374481,1457,17,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.475610717490781,6.625112180830911,1.1495014633401297,1515,18,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.415673279669136,6.625112180830911,1.209438901161775,1557,19,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.375200914219022,6.625112180830911,1.249911266611889,1455,20,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.4477580829989165,6.625112180830911,1.1773540978319943,1663,21,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.470523465774022,6.625112180830911,1.1545887150568888,1460,22,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.505387153127231,6.625112180830911,1.11972502770368,1686,23,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.512046740972437,6.625112180830911,1.1130654398584738,1576,24,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.546491097600665,6.625112180830911,1.0786210832302459,1658,25,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.39654122851789,6.625112180830911,1.2285709523130208,1456,26,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.500213681487367,6.625112180830911,1.1248984993435442,1445,27,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.585593116877135,6.625112180830911,1.039519063953776,1504,28,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.300932650105096,6.625112180830911,1.3241795307258144,1545,29,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.424271741649136,6.625112180830911,1.2008404391817749,1400,30,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.447423911420628,6.625112180830911,1.1776882694102824,1487,31,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.482691307202913,6.625112180830911,1.142420873627998,1598,32,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.561691418348346,6.625112180830911,1.063420762482565,1583,33,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.525823383126408,6.625112180830911,1.099288797704503,1585,34,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.570684701728169,6.625112180830911,1.054427479102742,1518,35,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.583087785169482,6.625112180830911,1.0420243956614286,1574,36,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.463325852993876,6.625112180830911,1.161786327837035,1627,37,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.46659492875915,6.625112180830911,1.1585172520717606,1618,38,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.556290364998858,6.625112180830911,1.0688218158320524,1440,39,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.234545307816006,6.625112180830911,1.3905668730149046,1536,40,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.509810822666623,6.625112180830911,1.115301358164288,1604,41,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.578537258843426,6.625112180830911,1.0465749219874851,1595,42,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.438819111266639,6.625112180830911,1.1862930695642717,1532,43,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.5538055542856455,6.625112180830911,1.0713066265452653,1572,44,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.542544901603833,6.625112180830911,1.082567279227078,1626,45,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.2172481038142,6.625112180830911,1.4078640770167112,1611,46,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.45546160871163,6.625112180830911,1.1696505721192807,1626,47,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.141024498036131,6.625112180830911,1.4840876827947795,1540,48,2,True,-1,-1
adirenia,primary,commanded,negative,negative,-5.517809747136198,6.625112180830911,1.1073024336947128,1416,49,2,True,-1,-1
adirenia,primary,free,positive,,0.3137706227134913,6.625112180830911,6.938882803544402,1352,0,2,True,1,1
adirenia,primary,free,positive,,0.33100542740430683,6.625112180830911,6.956117608235218,1337,1,2,True,1,1
adirenia,primary,free,positive,,0.3224967666901648,6.625112180830911,6.947608947521076,1360,2,2,True,1,1
adirenia,primary,free,positive,,0.33660302544012666,6.625112180830911,6.9617152062710375,1437,3,2,True,1,1
adirenia,primary,free,positive,,0.3401597574702464,6.625112180830911,6.965271938301157,1629,4,2,True,1,1
adirenia,primary,free,positive,,0.35010378959123045,6.625112180830911,6.975215970422141,1318,5,2,True,1,1
adirenia,primary,free,positive,,0.34748177987057716,6.625112180830911,6.972593960701488,1200,6,2,True,1,1
adirenia,primary,free,positive,,0.34511787234805524,6.625112180830911,6.970230053178966,1234,7,2,True,1,1
adirenia,primary,free,positive,,0.3203197001712397,6.625112180830911,6.9454318810021505,1131,8,2,True,1,1
adirenia,primary,free,positive,,0.33764561504358426,6.625112180830911,6.962757795874495,1224,9,2,True,1,1
adirenia,primary,free,positive,,0.3391768862493336,6.625112180830911,6.964289067080244,1267,10,2,True,1,1
adirenia,primary,free,positive,,0.3154873197199777,6.625112180830911,6.9405995005508885,1450,11,2,True,1,1
adirenia,primary,free,positive,,0.31067200854886323,6.625112180830911,6.935784189379774,1447,12,2,True,1,1
adirenia,primary,free,positive,,0.2834797848481685,6.625112180830911,6.908591965679079,1196,13,2,True,1,1
adirenia,primary,free,positive,,0.30349080986343324,6.625112180830911,6.928602990694344,1121,14,2,True,1,1
adirenia,primary,free,positive,,0.3398814009851776,6.625112180830911,6.964993581816088,1319,15,2,True,1,1
adirenia,primary,free,positive,,0.35007268172921613,6.625112180830911,6.975184862560127,1334,16,2,True,1,1
adirenia,primary,free,positive,,0.20816745166666806,6.625112180830911,6.833279632497579,1197,17,2,True,1,1
adirenia,primary,free,positive,,0.3421558530535549,6.625112180830911,6.967268033884466,1365,18,2,True,1,1
adirenia,primary,free,positive,,0.31897941895294935,6.625112180830911,6.94409159978386,1198,19,2,True,1,1
adirenia,primary,free,positive,,0.3026101019931957,6.625112180830911,6.9277222828241065,1549,20,2,True,1,1
adirenia,primary,free,positive,,0.3520680225919932,6.625112180830911,6.977180203422904,1327,21,2,True,1,1
adirenia,primary,free,positive,,0.3376541578909382,6.625112180830911,6.962766338721849,1532,22,2,True,1,1
adirenia,primary,free,positive,,0.3352464215713553,6.625112180830911,6.960358602402266,1414,23,2,True,1,1
adirenia,primary,free,positive,,0.27551208692602813,6.625112180830911,6.900624267756939,1259,24,2,True,1,1
adirenia,primary,free,positive,,0.35083319823024794,6.625112180830911,6.975945379061159,1318,25,2,True,1,1
adirenia,primary,free,positive,,0.3509130846359767,6.625112180830911,6.9760252654668875,1311,26,2,True,1,1
adirenia,primary,free,positive,,0.33577522344421595,6.625112180830911,6.960887404275127,1435,27,2,True,1,1
adirenia,primary,free,positive,,0.3200344266369939,6.625112180830911,6.945146607467905,1396,28,2,True,1,1
adirenia,primary,free,positive,,0.3412636131979525,6.625112180830911,6.966375794028863,1493,29,2,True,1,1
adirenia,primary,free,positive,,0.30791605438571423,6.625112180830911,6.933028235216625,1427,30,2,True,1,1
adirenia,primary,free,positive,,0.33010216342518106,6.625112180830911,6.955214344256092,1425,31,2,True,1,1
adirenia,primary,free,positive,,0.35200616068323143,6.625112180830911,6.977118341514142,1374,32,2,True,1,1
adirenia,primary,free,positive,,0.34905819094274193,6.625112180830911,6.974170371773653,1302,33,2,True,1,1
adirenia,primary,free,positive,,0.33770780358463526,6.625112180830911,6.962819984415546,1429,34,2,True,1,1
adirenia,primary,free,positive,,0.34321460587671027,6.625112180830911,6.968326786707621,1459,35,2,True,1,1
adirenia,primary,free,positive,,0.32409087277483195,6.625112180830911,6.949203053605743,1397,36,2,True,1,1
adirenia,primary,free,positive,,0.3452787943533622,6.625112180830911,6.970390975184273,1217,37,2,True,1,1
adirenia,primary,free,positive,,0.3422987452358939,6.625112180830911,6.967410926066805,1320,38,2,True,1,1
adirenia,primary,free,positive,,0.35082427272573113,6.625112180830911,6.975936453556642,1556,39,2,True,1,1
adirenia,primary,free,positive,,0.3383593483013101,6.625112180830911,6.963471529132221,1389,40,2,True,1,1
adirenia,primary,free,positive,,0.34630379610462114,6.625112180830911,6.971415976935532,1574,41,2,True,1,1
adirenia,primary,free,positive,,0.31521936203353107,6.625112180830911,6.940331542864442,1334,42,2,True,1,1
adirenia,primary,free,positive,,0.3026620277669281,6.625112180830911,6.927774208597839,1465,43,2,True,1,1
adirenia,primary,free,positive,,0.3432485667290166,6.625112180830911,6.968360747559927,1581,44,2,True,1,1
adirenia,primary,free,positive,,0.3311367988353595,6.625112180830911,6.95624897966627,1482,45,2,True,1,1
adirenia,primary,free,positive,,0.33138520375359803,6.625112180830911,6.956497384584509,1470,46,2,True,1,1
adirenia,primary,free,positive,,0.34465592895867303,6.625112180830911,6.969768109789584,1235,47,2,True,1,1
adirenia,primary,free,positive,,0.3149659469490871,6.625112180830911,6.940078127779998,1178,48,2,True,1,1
adirenia,primary,free,positive,,0.3156784166349098,6.625112180830911,6.940790597465821,1261,49,2,True,1,1
adirenia,primary,free,positive,,0.34202127723256126,6.625112180830911,6.967133458063472,1273,50,2,True,1,1
adirenia,primary,free,positive,,0.35454404607298784,6.625112180830911,6.979656226903899,1510,51,2,True,1,1
adirenia,primary,free,positive,,0.3412811951711774,6.625112180830911,6.966393376002088,1254,52,2,True,1,1
adirenia,primary,free,positive,,0.3418583222082816,6.625112180830911,6.966970503039192,1447,53,2,True,1,1
adirenia,primary,free,positive,,0.3319938676431775,6.625112180830911,6.957106048474088,1503,54,2,True,1,1
adirenia,primary,free,positive,,0.30883925361558795,6.625112180830911,6.933951434446499,1311,55,2,True,1,1
adirenia,primary,free,positive,,0.34135093964869156,6.625112180830911,6.966463120479602,1322,56,2,True,1,1
adirenia,primary,free,positive,,0.32808037498034537,6.625112180830911,6.953192555811256,1457,57,2,True,1,1
adirenia,primary,free,positive,,0.2869042985839769,6.625112180830911,6.912016479414888,1231,58,2,True,1,1
adirenia,primary,free,positive,,0.3508412954979576,6.625112180830911,6.975953476328868,1279,59,2,True,1,1
adirenia,primary,free,positive,,0.29984218371100724,6.625112180830911,6.924954364541918,1412,60,2,True,1,1
adirenia,primary,free,positive,,0.3491133929346688,6.625112180830911,6.97422557376558,1472,61,2,True,1,1
adirenia,primary,free,positive,,0.3389051679405384,6.625112180830911,6.964017348771449,1193,62,2,True,1,1
adirenia,primary,free,positive,,0.33332221483578905,6.625112180830911,6.9584343956667,1316,63,2,True,1,1
adirenia,primary,free,positive,,0.33667865046299994,6.625112180830911,6.961790831293911,1402,64,2,True,1,1
adirenia,primary,free,positive,,0.3122365331510082,6.625112180830911,6.937348713981919,1179,65,2,True,1,1
adirenia,primary,free,positive,,0.3376302293036133,6.625112180830911,6.962742410134524,1109,66,2,True,1,1
adirenia,primary,free,positive,,0.34171316341962665,6.625112180830911,6.9668253442505375,1397,67,2,True,1,1
adirenia,primary,free,positive,,0.34593588538700715,6.625112180830911,6.971048066217918,1223,68,2,True,1,1
adirenia,primary,free,positive,,0.34015669755171984,6.625112180830911,6.965268878382631,1297,69,2,True,1,1
adirenia,primary,free,positive,,0.3325202108826488,6.625112180830911,6.95763239171356,1435,70,2,True,1,1
adirenia,primary,free,positive,,0.34058380010537803,6.625112180830911,6.965695980936289,1274,71,2,True,1,1
adirenia,primary,free,positive,,0.3310419481713325,6.625112180830911,6.956154129002243,1238,72,2,True,1,1
adirenia,primary,free,positive,,0.35304680361878127,6.625112180830911,6.978158984449692,1337,73,2,True,1,1
adirenia,primary,free,positive,,0.3287670557620004,6.625112180830911,6.953879236592911,1245,74,2,True,1,1
adirenia,primary,free,positive,,0.34869386116042733,6.625112180830911,6.973806041991338,1388,75,2,True,1,1
adirenia,primary,free,positive,,0.3347166472231038,6.625112180830911,6.959828828054015,1201,76,2,True,1,1
adirenia,primary,free,positive,,0.33923118334496394,6.625112180830911,6.964343364175875,1236,77,2,True,1,1
adirenia,primary,free,positive,,0.3348877713433467,6.625112180830911,6.9599999521742575,1348,78,2,True,1,1
adirenia,primary,free,positive,,0.33259352814638987,6.625112180830911,6.957705708977301,1364,79,2,True,1,1
adirenia,primary,free,positive,,0.33580784226069227,6.625112180830911,6.960920023091603,1163,80,2,True,1,1
adirenia,primary,free,positive,,0.3249329465907067,6.625112180830911,6.9500451274216175,1359,81,2,True,1,1
adirenia,primary,free,positive,,0.3067124914377928,6.625112180830911,6.931824672268704,1371,82,2,True,1,1
adirenia,primary,free,positive,,0.34362174617126584,6.625112180830911,6.968733927002177,1255,83,2,True,1,1
adirenia,primary,free,positive,,0.33429777808487415,6.625112180830911,6.959409958915785,1288,84,2,True,1,1
adirenia,primary,free,positive,,0.3294232279295102,6.625112180830911,6.954535408760421,1425,85,2,True,1,1
adirenia,primary,free,positive,,0.32077672937884927,6.625112180830911,6.94588891020976,1272,86,2,True,1,1
adirenia,primary,free,positive,,0.3118033022619784,6.625112180830911,6.936915483092889,1221,87,2,True,1,1
adirenia,primary,free,positive,,0.33201360946986824,6.625112180830911,6.957125790300779,1358,88,2,True,1,1
adirenia,primary,free,positive,,0.34132482850691304,6.625112180830911,6.966437009337824,1239,89,2,True,1,1
adirenia,primary,free,positive,,0.3408132891636342,6.625112180830911,6.965925469994545,1374,90,2,True,1,1
adirenia,primary,free,positive,,0.31574293156154454,6.625112180830911,6.940855112392455,1161,91,2,True,1,1
adirenia,primary,free,positive,,0.3352096085436642,6.625112180830911,6.960321789374575,1213,92,2,True,1,1
adirenia,primary,free,positive,,0.3249381736968644,6.625112180830911,6.950050354527775,1382,93,2,True,1,1
adirenia,primary,free,positive,,0.3048024090239778,6.625112180830911,6.929914589854889,1202,94,2,True,1,1
adirenia,primary,free,positive,,0.34494671993888915,6.625112180830911,6.9700589007698,1339,95,2,True,1,1
adirenia,primary,free,positive,,0.3316972963511944,6.625112180830911,6.956809477182105,1191,96,2,True,1,1
adirenia,primary,free,positive,,0.3368056231411174,6.625112180830911,6.961917803972028,1433,97,2,True,1,1
adirenia,primary,free,positive,,0.30726216675247997,6.625112180830911,6.932374347583391,1206,98,2,True,1,1
adirenia,primary,free,positive,,0.33726349961943924,6.625112180830911,6.96237568045035,1227,99,2,True,1,1
che_pact,primary,commanded,positive,positive,1.3862792829459067,5.599025198724121,6.985304481670028,1765,0,2,True,1,-1
che_pact,primary,commanded,positive,positive,1.3898188084713183,5.599025198724121,6.988844007195439,1523,1,2,True,1,-1
che_pact,primary,commanded,positive,positive,1.3892624467407586,5.599025198724121,6.9882876454648795,1470,2,2,True,1,-1
che_pact,primary,commanded,positive,positive,1.387297204011702,5.599025198724121,6.986322402735823,1560,3,2,True,1,-1
che_pact,primary,commanded,positive,positive,1.391228909502388,5.599025198724121,6.990254108226509,1535,4,2,True,1,-1
che_pact,primary,commanded,positive,positive,1.384427023906028,5.599025198724121,6.983452222630149,1602,5,2,True,1,-1
che_pact,primary,commanded,positive,positive,1.3843554540653713,5.599025198724121,6.983380652789492,1686,6,2,True,1,-1
che_pact,primary,commanded,positive,positive,1.3801549861382227,5.599025198724121,6.979180184862344,1625,7,2,True,1,-1
che_pact,primary,commanded,positive,positive,1.390228576521622,5.599025198724121,6.989253775245743,1709,8,2,True,1,-1
che_pact,primary,commanded,positive,positive,1.3884174689883366,5.599025198724121,6.9874426677124575,1448,9,2,True,1,-1
che_pact,primary,commanded,positive,positive,1.3894558680040063,5.599025198724121,6.988481066728127,1712,10,2,True,1,-1
che_pact,primary,commanded,positive,positive,1.3808302382240072,5.599025198724121,6.979855436948128,1720,11,2,True,1,-1
che_pact,primary,commanded,positive,positive,1.3881048535404261,5.599025198724121,6.987130052264547,1630,12,2,True,1,-1
che_pact,primary,commanded,positive,positive,1.3803952850867063,5.599025198724121,6.979420483810827,1517,13,2,True,1,-1
che_pact,primary,commanded,positive,positive,1.3905794015881838,5.599025198724121,6.989604600312305,1653,14,2,True,1,-1
che_pact,primary,commanded,positive,positive,1.3860694397590123,5.599025198724121,6.985094638483133,1589,15,2,True,1,-1
che_pact,primary,commanded,positive,positive,1.3897496064892039,5.599025198724121,6.988774805213325,1694,16,2,True,1,-1
che_pact,primary,commanded,positive,positive,1.3852682388242101,5.599025198724121,6.984293437548331,1629,17,2,True,1,-1
che_pact,primary,commanded,positive,positive,1.3850236813013908,5.599025198724121,6.984048880025512,1617,18,2,True,1,-1
che_pact,primary,commanded,positive,positive,1.3887647564260988,5.599025198724121,6.98778995515022,1664,19,2,True,1,-1
